unique_item_id,used_list_price,used_condition,department,category,item_parent_sku,color,size,msrp_new,last_known_retail_price_new,first_approved_date,first_ordered_date
296790,27.0,Great,Outdoor Furniture,Chairs,157737,Black,L,55.0,,2018-07-20T00:00:00,
303562,100.8288,Perfect,Outdoor Furniture,Rugs,134914,Khaki,XS,241.945,109.83,2018-08-04T00:00:00,
311637,91.8189,Perfect,Kitchen and Dining,Serving Utensils,132671,Black,L,134.1,97.17455,2018-08-25T00:00:00,
287515,60.6825,Great,Outdoor Storage,Shelves,109909,Brown,6,130.5,,2018-07-01T00:00:00,
315308,42.0984,Perfect,Outdoor Furniture,Side Tables,140230,Green,6,77.0,,2018-09-01T00:00:00,
323022,81.6588,Great,Outdoor Furniture,Rugs,102353,Red,XS,218.9,98.83,2018-09-20T00:00:00,
280051,17.2608,Perfect,Outdoor Furniture,Desks,120504,Pink,L,49.5,21.83,2018-06-16T00:00:00,
290656,32.0652,Perfect,Outdoor Furniture,Chairs,135291,Black,XL,54.945,34.93,2018-07-08T00:00:00,
305761,60.078,Great,Outdoor Storage,Boxes,144087,Brown,8.,162.0,,2018-08-18T00:00:00,
315213,93.1488,Perfect,Outdoor Furniture,Rugs,134992,Purple,M,185.9,117.83,2018-09-03T00:00:00,
336552,63.18,Great,Kids Storage,Shelves,848243,Black,41,117.0,,2018-10-26T00:00:00,
282223,22.7943,Perfect,Outdoor Furniture,Side Tables,126107,Black,L,93.5,28.83,2018-06-17T00:00:00,
276855,69.0525,Perfect,Kitchen and Dining,Spoons,106816,Gray,On,89.1,,2018-06-05T00:00:00,2018-07-26T00:00:00
277735,45.3375,Great,Kitchen and Dining,Spoons,142553,Green,Re,76.455,,2018-06-10T00:00:00,2018-08-18T00:00:00
312273,62.775,Great,Outdoor Storage,Shelves,143506,Orange,7,135.0,,2018-08-30T00:00:00,2018-09-10T00:00:00
336390,65.5884,Perfect,Kitchen and Dining,Spoons,870757,Khaki,Re,116.1,59.77455,2018-10-22T00:00:00,
339968,110.0088,Perfect,Kids Storage,Boxes,120219,Gray,9,179.955,112.04105,2018-10-29T00:00:00,
282078,19.6884,Great,Outdoor Furniture,Desks,893005,White,M,77.0,23.83,2018-06-17T00:00:00,
304683,74.3814,Perfect,Outdoor Storage,Boxes,128454,Multi-colored,6.,143.955,,2018-08-10T00:00:00,2018-11-01T00:00:00
313188,58.104,Great,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-08-30T00:00:00,2018-10-10T00:00:00
305716,21.8808,Perfect,Kids Furniture,Chairs,884918,Gray,L,53.9,23.83,2018-08-12T00:00:00,2018-08-14T00:00:00
295333,192.8262,Perfect,Kids Furniture,Rugs,134547,Gray,M,383.9,243.93,2018-07-16T00:00:00,2018-09-28T00:00:00
308976,117.2016,Great,Kitchen and Dining,Spoons,881574,Yellow,Re,152.955,118.67955,2018-08-19T00:00:00,2018-08-24T00:00:00
281238,119.2752,Perfect,Kids Storage,Boxes,109017,Brown,9.,161.955,121.48455,2018-06-16T00:00:00,2018-06-20T00:00:00
323558,162.7128,Great,Outdoor Furniture,Rugs,870483,Blue,S,306.9,,2018-09-20T00:00:00,2018-10-01T00:00:00
316960,37.7892,Great,Kitchen and Dining,Spoons,865152,Gray,Re,49.455,38.26955,2018-09-16T00:00:00,2018-10-11T00:00:00
314644,64.5624,Perfect,Outdoor Storage,Shelves,117240,Brown,7.,134.991,,2018-09-01T00:00:00,2018-09-27T00:00:00
315508,68.04,Great,Kids Storage,Shelves,813279,Khaki,10,126.0,,2018-09-03T00:00:00,2018-09-05T00:00:00
308699,39.3948,Perfect,Outdoor Storage,Shelves,134834,Gray,7,89.955,46.59105,2018-08-19T00:00:00,2018-10-11T00:00:00
291803,66.1974,Perfect,Kitchen and Dining,Wine Glasses,895642,Green,S/,135.0,70.05955,2018-07-09T00:00:00,2018-07-26T00:00:00
277860,27.6372,Great,Kitchen and Dining,Gadgets,120931,White,NO,71.1,27.98455,2018-06-10T00:00:00,2018-07-14T00:00:00
277671,47.2161,Perfect,Kitchen and Dining,Spoons,150953,Blue,Re,71.955,,2018-06-10T00:00:00,2018-06-28T00:00:00
312383,69.7128,Perfect,Kitchen and Dining,Spoons,148192,Blue,Re,89.955,,2018-08-26T00:00:00,2018-09-14T00:00:00
314968,58.5576,OK,Kitchen and Dining,Spoons,133417,Gray,Re,143.991,,2018-09-02T00:00:00,2018-09-08T00:00:00
279201,78.9477,OK,Kids Furniture,Rugs,109747,Gray,L,275.0,124.83,2018-06-12T00:00:00,2018-07-28T00:00:00
325970,180.792,OK,Kitchen and Dining,Spoons,111165,Blue,Lo,251.1,,2018-09-24T00:00:00,2018-10-20T00:00:00
300316,142.3224,Perfect,Outdoor Storage,Boxes,143279,Red,9,247.5,,2018-08-02T00:00:00,2018-09-25T00:00:00
313823,36.1584,Perfect,Kitchen and Dining,Spoons,865152,Gray,Re,49.455,38.26955,2018-08-30T00:00:00,2018-09-23T00:00:00
301096,42.0984,Perfect,Kids Furniture,Side Tables,154697,Brown,32,108.9,,2018-08-02T00:00:00,2018-09-08T00:00:00
320336,63.6444,Great,Kitchen and Dining,Spoons,870757,Khaki,X-,125.1,64.44955,2018-09-14T00:00:00,2018-10-23T00:00:00
313488,38.6424,Perfect,Outdoor Furniture,Side Tables,153874,Brown,S,82.5,,2018-08-30T00:00:00,
323703,76.0275,Perfect,Kitchen and Dining,Spoons,110723,Red,Re,98.1,,2018-09-22T00:00:00,
309029,8.5188,Great,Outdoor Furniture,Desks,142696,Green,1X,49.5,,2018-08-19T00:00:00,
313662,14.4504,Perfect,Outdoor Furniture,Desks,143052,Blue,L,38.5,,2018-08-30T00:00:00,
308125,56.4789,Perfect,Kitchen and Dining,Spoons,870757,Khaki,Re,116.1,59.77455,2018-08-19T00:00:00,
288153,57.0834,Perfect,Kids Furniture,Side Tables,144397,Khaki,36,121.0,,2018-07-02T00:00:00,
283671,56.0604,Great,Outdoor Storage,Shelves,133990,Black,9.,108.0,,2018-06-24T00:00:00,
276615,79.7847,Perfect,Kids Storage,Shelves,139593,Blue,10,117.0,94.36955,2018-06-05T00:00:00,2018-06-11T00:00:00
287036,82.4688,Perfect,Kids Storage,Shelves,881235,Gray,43,166.5,83.99105,2018-07-17T00:00:00,2018-08-16T00:00:00
275787,125.5128,Great,Kitchen and Dining,Spoons,126620,Green,Lo,179.955,,2018-06-05T00:00:00,2018-06-09T00:00:00
283472,49.518,Great,Kids Furniture,Desks,126412,Black,M,88.0,59.93,2018-06-19T00:00:00,2018-06-20T00:00:00
294634,48.1464,Perfect,Kids Furniture,Side Tables,150820,Black,M ,88.0,,2018-07-15T00:00:00,2018-08-03T00:00:00
304787,36.2514,Perfect,Kids Furniture,Side Tables,150761,Khaki,30,77.0,,2018-08-10T00:00:00,2018-09-28T00:00:00
316126,88.29,Perfect,Kitchen and Dining,Spoons,110723,Red,Re,98.1,,2018-09-03T00:00:00,
287626,51.84,Perfect,Outdoor Furniture,Desks,133123,Blue,XS,88.0,,2018-07-01T00:00:00,
284497,51.2523,Perfect,Outdoor Storage,Shelves,127431,Gray,10,117.0,60.61605,2018-06-22T00:00:00,
297965,59.3154,Perfect,Outdoor Furniture,Rugs,138914,Red,L,176.0,,2018-07-21T00:00:00,
308664,51.6024,Perfect,Outdoor Storage,Shelves,141506,Green,10,108.0,,2018-08-19T00:00:00,
336525,105.9549,Perfect,Kitchen and Dining,Spoons,896029,Blue,Re,143.955,112.13455,2018-10-22T00:00:00,
311079,16.554,Great,Kids Furniture,Desks,146528,Yellow,L,55.0,,2018-08-26T00:00:00,
309598,25.6824,Perfect,Outdoor Furniture,Desks,159834,Brown,L,44.0,,2018-08-23T00:00:00,
337021,48.36,OK,Kids Storage,Shelves,143941,Gray,9 ,117.0,,2018-10-26T00:00:00,
339404,42.12,Perfect,Kids Furniture,Desks,144378,Gray,XL,71.5,,2018-10-29T00:00:00,
293021,43.6914,Perfect,Kids Furniture,Side Tables,151745,Khaki,35,93.5,,2018-07-13T00:00:00,
294442,44.6904,Perfect,Outdoor Furniture,Side Tables,140268,Blue,2,82.5,,2018-07-14T00:00:00,
312906,145.7568,Perfect,Kitchen and Dining,Pans,895928,Yellow,M/,161.955,,2018-08-27T00:00:00,
307157,39.0321,Perfect,Kids Furniture,Side Tables,150401,Brown,38,76.945,,2018-08-14T00:00:00,
316752,64.5624,Perfect,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-09-04T00:00:00,
317244,54.8316,Perfect,Kitchen and Dining,Spoons,144758,Yellow,Re,71.991,,2018-09-08T00:00:00,2018-09-09T00:00:00
274451,42.5661,Great,Kids Storage,Shelves,111097,Black,10,135.0,55.94105,2018-06-04T00:00:00,2018-06-05T00:00:00
292868,24.6348,Perfect,Outdoor Furniture,Desks,134076,Blue,M,60.5,26.83,2018-07-14T00:00:00,2018-07-16T00:00:00
278826,29.2248,Perfect,Kids Storage,Envelopes,707779,other,14,58.5,29.76105,2018-06-10T00:00:00,2018-09-15T00:00:00
290940,142.56,Perfect,Outdoor Furniture,Side Tables,136331,Black,S,242.0,,2018-07-08T00:00:00,2018-10-17T00:00:00
285633,236.1549,Great,Kids Furniture,Side Tables,119253,Gray,L,522.5,331.93,2018-06-27T00:00:00,2018-11-01T00:00:00
281343,65.1,Perfect,Outdoor Storage,Shelves,137530,Blue,9,126.0,,2018-06-17T00:00:00,2018-07-31T00:00:00
310029,22.1154,Perfect,Kids Furniture,Desks,146335,Green,XL,66.0,,2018-08-20T00:00:00,2018-09-26T00:00:00
285566,72.3708,Perfect,Outdoor Furniture,Rugs,885901,Purple,L,174.9,78.83,2018-06-24T00:00:00,2018-09-24T00:00:00
293139,29.5554,Perfect,Outdoor Furniture,Beds,146304,Blue,16,88.0,,2018-07-14T00:00:00,2018-08-28T00:00:00
298387,122.202,OK,Kitchen and Dining,Spoons,138138,Blue,Do,197.1,,2018-07-26T00:00:00,2018-07-30T00:00:00
314686,161.9568,Perfect,Kitchen and Dining,Spoons,126620,Green,Lo,179.955,,2018-09-01T00:00:00,2018-09-01T00:00:00
301230,25.6824,Perfect,Outdoor Furniture,Desks,143730,Blue,S,66.0,,2018-08-02T00:00:00,2018-10-04T00:00:00
283104,59.6052,Perfect,Outdoor Furniture,Rugs,126660,Black,S,143.0,64.93,2018-06-18T00:00:00,2018-10-04T00:00:00
325904,9.1584,Perfect,Kitchen and Dining,Appliances,135360,Blue,NO,16.155,8.34955,2018-09-28T00:00:00,2018-10-11T00:00:00
298452,24.624,Perfect,Kids Furniture,Desks,157568,Black,M,41.8,,2018-07-23T00:00:00,2018-08-31T00:00:00
332819,109.8237,Perfect,Outdoor Furniture,Side Tables,118154,Red,XS,218.9,138.93,2018-10-14T00:00:00,2018-10-31T00:00:00
322844,16.1568,Perfect,Kitchen and Dining,Spoons,810386,Green,Sh,17.955,,2018-09-17T00:00:00,2018-10-09T00:00:00
322325,41.8128,Perfect,Kitchen and Dining,Spoons,127388,Blue,Re,53.955,,2018-09-16T00:00:00,2018-10-03T00:00:00
289952,199.1412,Perfect,Outdoor Furniture,Rugs,136984,Yellow,M,341.0,216.93,2018-07-06T00:00:00,2018-10-09T00:00:00
304907,19.0929,Great,Outdoor Furniture,Desks,146497,Gray,L,86.9,26.83,2018-08-11T00:00:00,2018-09-24T00:00:00
321243,67.4436,Great,Outdoor Storage,Boxes,153707,Gray,7.,130.5,,2018-09-20T00:00:00,2018-09-23T00:00:00
275369,105.0714,Perfect,Kitchen and Dining,Spoons,107170,Purple,Lo,143.1,111.19955,2018-06-05T00:00:00,2018-07-23T00:00:00
298824,18.792,Perfect,Kids Furniture,Dining Tables,111059,Gray,On,31.9,,2018-08-06T00:00:00,2018-08-08T00:00:00
321631,43.9053,Perfect,Kitchen and Dining,Spoons,797112,Not color,NO,56.655,,2018-09-16T00:00:00,2018-09-24T00:00:00
281177,83.2815,Great,Outdoor Storage,Boxes,113108,Brown,40,179.1,,2018-06-18T00:00:00,2018-08-06T00:00:00
338612,34.3224,Perfect,Kids Furniture,Side Tables,147837,Khaki,35,87.945,,2018-10-27T00:00:00,
314695,88.1733,Great,Outdoor Furniture,Rugs,125097,Red,XS,273.9,123.93,2018-09-02T00:00:00,
301921,23.5848,Perfect,Kids Furniture,Side Tables,870086,Gray,34,66.0,29.83,2018-08-02T00:00:00,
311475,16.554,Great,Kids Furniture,Dining Tables,149145,Purple,L,39.6,,2018-08-26T00:00:00,
299486,51.2568,Perfect,Outdoor Furniture,Rugs,136307,Red,3X,154.0,55.83,2018-07-27T00:00:00,
304271,36.9954,Perfect,Outdoor Storage,Boxes,137925,Black,7,112.5,,2018-08-10T00:00:00,
336624,22.6476,OK,Outdoor Furniture,Side Tables,885739,Gray,4,97.9,30.83,2018-10-26T00:00:00,
317733,42.5661,Great,Outdoor Storage,Shelves,135523,Blue,10,108.0,55.94105,2018-09-08T00:00:00,
339959,26.4399,Perfect,Kitchen and Dining,Appliances,129652,Purple,NO,35.955,27.98455,2018-10-29T00:00:00,
304073,238.4892,Great,Kitchen and Dining,Forks,129518,Green,NO,359.955,280.43455,2018-08-06T00:00:00,2018-08-10T00:00:00
310865,79.4592,Great,Kitchen and Dining,Spoons,130255,Blue,Re,179.955,93.43455,2018-08-24T00:00:00,2018-09-08T00:00:00
279197,33.48,Great,Kids Storage,Boxes,635791,Brown,12,72.0,,2018-06-12T00:00:00,2018-06-22T00:00:00
277986,61.4844,Perfect,Kitchen and Dining,Spoons,113903,Green,Re,71.955,56.03455,2018-06-12T00:00:00,2018-06-14T00:00:00
311363,58.3668,Perfect,Outdoor Furniture,Rugs,127502,Black,M,163.9,73.83,2018-08-25T00:00:00,2018-10-10T00:00:00
337688,41.1696,Great,Outdoor Storage,Boxes,872838,Black,7.,89.955,46.59105,2018-10-27T00:00:00,
330622,34.9596,Great,Kids Furniture,Side Tables,137186,Black,XX,65.945,,2018-10-09T00:00:00,
339599,31.0434,Perfect,Outdoor Furniture,Rugs,145474,Blue,S,93.5,,2018-10-29T00:00:00,
339546,51.3432,Perfect,Outdoor Furniture,Chairs,135292,Blue,M,87.945,55.93,2018-10-29T00:00:00,
339133,39.6924,Perfect,Kitchen and Dining,Forks,110293,Gray,NO,54.0,42.00955,2018-11-01T00:00:00,
309418,36.0504,Perfect,Outdoor Furniture,Desks,153864,Blue,L,66.0,,2018-08-19T00:00:00,
315682,21.8808,Perfect,Kids Furniture,Side Tables,136583,Black,XX,87.945,23.83,2018-09-02T00:00:00,
302129,36.2421,Perfect,Kids Furniture,Desks,124725,Gray,M,77.0,,2018-07-31T00:00:00,2018-08-25T00:00:00
314485,14.8893,Perfect,Kids Furniture,Side Tables,146748,Brown,32,86.9,18.83,2018-09-01T00:00:00,2018-09-04T00:00:00
324975,52.9542,OK,Kitchen and Dining,Spoons,105157,Orange,Re,89.955,70.05955,2018-09-23T00:00:00,2018-10-04T00:00:00
291256,61.9704,Perfect,Kids Storage,Shelves,148485,Yellow,10,108.0,,2018-07-08T00:00:00,2018-07-09T00:00:00
283915,142.0947,Great,Kitchen and Dining,Forks,131142,Red,NO,449.955,,2018-06-24T00:00:00,2018-06-24T00:00:00
319131,63.1377,OK,Kids Storage,Shelves,155541,Black,9,126.0,93.34105,2018-09-10T00:00:00,2018-09-17T00:00:00
296320,90.72,OK,Kitchen and Dining,Plates,853367,Black,NO,144.0,,2018-07-20T00:00:00,2018-09-28T00:00:00
339956,14.2884,Perfect,Kitchen and Dining,Appliances,117966,Green,NO,53.1,13.02455,2018-10-29T00:00:00,2018-10-30T00:00:00
282554,57.672,Perfect,Outdoor Furniture,Side Tables,141070,Gray,L,97.9,,2018-06-18T00:00:00,
339684,58.6008,Perfect,Outdoor Furniture,Rugs,880725,Black,XL,141.9,63.83,2018-10-29T00:00:00,
288011,99.4728,Perfect,Outdoor Furniture,Rugs,135920,Multi-colored,XS,198.0,125.83,2018-07-02T00:00:00,
332862,41.1696,Great,Kids Storage,Shelves,119335,Black,11,90.0,46.59105,2018-10-14T00:00:00,
303424,128.088,Great,Outdoor Storage,Boxes,150240,Brown,9,197.991,,2018-08-07T00:00:00,
337828,53.3304,Perfect,Kids Furniture,Side Tables,153596,Brown,28,97.9,,2018-10-26T00:00:00,
295694,80.9784,Perfect,Outdoor Storage,Shelves,152388,White,9,121.455,,2018-07-16T00:00:00,
338837,59.3154,Perfect,Kids Furniture,Side Tables,156969,Khaki,42,126.5,,2018-10-28T00:00:00,
294461,36.2514,Perfect,Outdoor Furniture,Side Tables,140230,Green,10,77.0,,2018-07-15T00:00:00,
340553,18.3954,Perfect,Outdoor Furniture,Dining Tables,142967,Black,L,54.945,,2018-10-29T00:00:00,
297925,61.7799,Great,Kids Furniture,Rugs,127041,Green,S,192.5,86.83,2018-07-22T00:00:00,
337481,26.0307,Perfect,Kids Furniture,Desks,143348,Blue,L,49.5,32.93,2018-10-27T00:00:00,
289198,54.0108,OK,Kids Furniture,Desks,106635,Gray,S,129.8,58.83,2018-07-07T00:00:00,
300534,64.1088,Perfect,Furniture,Rugs,135022,Blue,M,154.0,69.83,2018-07-28T00:00:00,2018-10-15T00:00:00
280647,27.2676,Great,Kids Storage,Bags,115289,Gray,6.,125.1,,2018-06-18T00:00:00,2018-07-07T00:00:00
294650,60.4584,OK,Outdoor Storage,Shelves,119904,Gray,7.,125.955,,2018-07-17T00:00:00,2018-08-25T00:00:00
297413,150.0369,Great,Kitchen and Dining,Spoons,113719,Green,Lo,215.1,,2018-07-22T00:00:00,2018-08-13T00:00:00
308228,38.4048,Perfect,Outdoor Furniture,Side Tables,127722,Gray,S,93.5,41.83,2018-08-18T00:00:00,2018-09-01T00:00:00
288407,39.06,Perfect,Outdoor Furniture,Side Tables,111634,Black,L,77.0,,2018-07-02T00:00:00,2018-07-05T00:00:00
295510,42.0984,Perfect,Kids Furniture,Side Tables,150761,Black,34,77.0,,2018-07-16T00:00:00,2018-09-08T00:00:00
293082,352.3608,Perfect,Outdoor Furniture,Side Tables,139396,Black,M,603.9,383.83,2018-07-13T00:00:00,
293186,17.9064,Perfect,Kids Furniture,Dining Tables,143235,Brown,On,33.0,,2018-07-13T00:00:00,
291135,78.2037,Perfect,Outdoor Furniture,Rugs,136884,Black,M,218.9,98.93,2018-07-08T00:00:00,
279464,24.8184,Perfect,Outdoor Furniture,Desks,124579,Pink,XS,108.9,,2018-06-11T00:00:00,
281677,99.4821,Great,Outdoor Furniture,Rugs,135717,Blue,M,308.0,139.83,2018-06-16T00:00:00,
274403,19.0929,Great,Outdoor Furniture,Desks,131246,Pink,XS,60.5,26.83,2018-06-04T00:00:00,
317138,71.7444,Perfect,Kitchen and Dining,Spoons,845298,Red,Lo,89.955,65.38455,2018-09-16T00:00:00,
317450,86.7564,Great,Kitchen and Dining,Spoons,110723,Red,Lo,107.1,,2018-09-08T00:00:00,
280391,100.44,Great,Outdoor Storage,Boxes,796065,Khaki,9 ,216.0,,2018-06-17T00:00:00,
290023,72.7074,Perfect,Outdoor Storage,Boxes,126223,Black,10,126.0,,2018-07-06T00:00:00,
334826,189.972,Great,Outdoor Furniture,Rugs,135492,Red,6,361.9,229.93,2018-10-21T00:00:00,
291455,41.0502,Perfect,Outdoor Furniture,Side Tables,140726,Blue,L,82.5,51.93,2018-07-08T00:00:00,2018-07-12T00:00:00
338714,128.952,Perfect,Outdoor Furniture,Rugs,101709,Black,S,218.9,,2018-10-29T00:00:00,
296665,56.7951,Great,Outdoor Storage,Shelves,135271,Gray,7,144.0,74.64105,2018-07-22T00:00:00,
335444,129.0816,OK,Kids Furniture,Rugs,125348,Black,S,273.9,,2018-10-26T00:00:00,
302451,104.2902,Perfect,Outdoor Furniture,Side Tables,119215,Black,M,181.5,131.93,2018-08-02T00:00:00,
337300,123.0444,Perfect,Kitchen and Dining,Spoons,896029,Blue,Re,143.955,112.13455,2018-10-27T00:00:00,
307933,43.6914,Perfect,Outdoor Furniture,Side Tables,151251,Green,8,93.5,,2018-08-17T00:00:00,
314208,65.5884,Perfect,Kitchen and Dining,Spoons,870757,Khaki,Re,116.1,59.77455,2018-08-31T00:00:00,
307646,65.5884,Perfect,Kitchen and Dining,Spoons,870757,Khaki,Re,116.1,59.77455,2018-08-18T00:00:00,
311437,77.4132,Perfect,Kids Furniture,Side Tables,119409,Black,XL,154.0,97.93,2018-08-25T00:00:00,
306147,33.2754,Perfect,Kids Furniture,Desks,159553,Yellow,XL,77.0,,2018-08-17T00:00:00,
282849,119.97,Perfect,Outdoor Furniture,Rugs,137902,Blue,M,236.5,,2018-06-18T00:00:00,2018-06-24T00:00:00
296016,72.3384,Perfect,Outdoor Furniture,Rugs,138936,Black,M,185.9,,2018-07-19T00:00:00,2018-09-20T00:00:00
309114,117.2016,Great,Kitchen and Dining,Spoons,881574,Yellow,Re,152.955,118.67955,2018-08-20T00:00:00,2018-08-25T00:00:00
292315,26.4399,Perfect,Kitchen and Dining,Serving Utensils,126494,Blue,NO,36.0,27.98455,2018-07-13T00:00:00,2018-07-15T00:00:00
283414,29.2248,Perfect,Kids Furniture,Desks,128086,Blue,XL,70.4,31.83,2018-06-18T00:00:00,2018-07-30T00:00:00
310455,48.0252,Great,Outdoor Storage,Shelves,150467,Gray,37,108.0,,2018-08-23T00:00:00,
288929,44.4354,Perfect,Outdoor Storage,Shelves,141506,Green,10,108.0,,2018-07-02T00:00:00,
315195,46.128,Great,Outdoor Storage,Shelves,127463,Blue,10,117.0,60.61605,2018-09-02T00:00:00,
339841,71.0148,Perfect,Kids Storage,Boxes,109017,Brown,8,161.955,83.99105,2018-10-29T00:00:00,
283717,130.3023,Perfect,Kids Storage,Boxes,892885,Brown,8,296.955,154.11605,2018-06-24T00:00:00,2018-09-13T00:00:00
291034,59.5188,Perfect,Outdoor Storage,Shelves,123586,Purple,8,117.0,60.61605,2018-07-08T00:00:00,2018-10-11T00:00:00
330596,83.0412,Great,Kitchen and Dining,Bowls,710632,Blue,NO,116.1,84.08455,2018-10-09T00:00:00,2018-10-20T00:00:00
339380,114.5988,Perfect,Outdoor Furniture,Rugs,135354,Blue,XS,275.0,124.83,2018-10-29T00:00:00,
300086,25.5528,Perfect,Outdoor Furniture,Side Tables,148095,Blue,L,88.0,27.83,2018-08-02T00:00:00,
311411,38.4834,Perfect,Outdoor Furniture,Side Tables,140368,Black,2,82.5,,2018-08-25T00:00:00,
296234,102.06,Perfect,Kitchen and Dining,Plates,692554,Not color,LP,113.4,,2018-07-20T00:00:00,
301993,44.4354,Perfect,Outdoor Storage,Shelves,141506,Green,7.,108.0,,2018-08-06T00:00:00,
299247,43.6914,Perfect,Outdoor Furniture,Desks,150714,Khaki,S,93.5,,2018-07-28T00:00:00,
286118,21.8808,Perfect,Outdoor Furniture,Desks,127184,Gray,S,52.8,23.83,2018-06-25T00:00:00,
284726,43.9992,Perfect,Outdoor Furniture,Desks,136225,Gray,XS,75.9,47.93,2018-06-24T00:00:00,2018-07-01T00:00:00
290763,38.6787,Perfect,Kids Furniture,Side Tables,104140,Brown,38,77.0,48.93,2018-07-08T00:00:00,2018-09-29T00:00:00
302795,62.1519,Great,Kitchen and Dining,Spoons,107476,Green,Re,89.1,,2018-08-05T00:00:00,2018-08-06T00:00:00
330482,103.032,Perfect,Kids Furniture,Rugs,137308,Black,S,174.9,,2018-10-08T00:00:00,
279622,37.7784,Perfect,Outdoor Furniture,Beds,131173,Black,M,96.8,,2018-06-11T00:00:00,
278829,88.2012,Great,Kitchen and Dining,Spoons,107169,Yellow,Lo,134.1,103.71955,2018-07-09T00:00:00,
317913,131.8275,Perfect,Kitchen and Dining,Spoons,127829,Red,Re,170.1,,2018-09-08T00:00:00,
274695,15.531,Great,Outdoor Storage,Boxes,121711,Brown,6,81.0,20.41105,2018-06-04T00:00:00,
281077,41.4594,Perfect,Outdoor Furniture,Beds,135894,Blue,L,88.0,,2018-06-16T00:00:00,
311779,63.1098,Perfect,Outdoor Furniture,Side Tables,136541,Red,S,176.0,79.83,2018-08-25T00:00:00,
293587,69.7314,Perfect,Kids Storage,Shelves,153588,Black,45,112.5,,2018-07-14T00:00:00,
309702,161.352,Perfect,Outdoor Furniture,Rugs,145250,Gray,L,273.9,,2018-08-23T00:00:00,
295713,23.25,Great,Outdoor Furniture,Desks,153541,Blue,M,77.0,,2018-07-22T00:00:00,
318628,149.4828,Great,Outdoor Furniture,Rugs,135494,Black,12,284.9,180.93,2018-09-10T00:00:00,
303509,51.1314,Perfect,Kids Furniture,Side Tables,145168,Green,S,108.9,,2018-08-04T00:00:00,
299638,28.5552,Great,Outdoor Furniture,Desks,157033,Blue,L,82.5,,2018-07-27T00:00:00,
310661,59.3154,Perfect,Outdoor Storage,Shelves,151845,Black,41,144.0,,2018-08-23T00:00:00,
292235,77.4132,Perfect,Kids Furniture,Side Tables,119258,Black,XL,154.0,97.93,2018-07-13T00:00:00,
321728,91.7352,Perfect,Kids Furniture,Chairs,136994,Black,XX,137.5,99.93,2018-09-16T00:00:00,
274934,193.59,Perfect,Kitchen and Dining,Spoons,112843,Blue,Lo,215.1,,2018-06-04T00:00:00,
310968,33.4584,Perfect,Outdoor Furniture,Desks,137986,Pink,XS,86.9,,2018-08-24T00:00:00,
303467,21.3714,Perfect,Kids Furniture,Dining Tables,138053,Gray,L,49.5,,2018-08-04T00:00:00,
288783,121.6812,Perfect,Kids Furniture,Rugs,128287,Green,M,241.945,153.93,2018-07-02T00:00:00,
297765,12.5457,OK,Kids Furniture,Dining Tables,784973,Khaki,XL,44.0,19.83,2018-07-22T00:00:00,
303933,199.1595,Great,Outdoor Furniture,Rugs,137443,Orange,XL,440.0,279.93,2018-08-06T00:00:00,
312062,26.4708,Perfect,Outdoor Furniture,Side Tables,133391,Gray,10,93.5,28.83,2018-08-27T00:00:00,
304772,38.6424,Perfect,Outdoor Furniture,Beds,128343,Khaki,XS,71.5,,2018-08-10T00:00:00,
283597,44.64,OK,Kids Storage,Shelves,133758,Gray,13,108.0,,2018-06-24T00:00:00,
314476,60.2424,Perfect,Furniture,Side Tables,125146,Blue,M,110.0,,2018-09-01T00:00:00,
298597,19.0929,Great,Furniture,Side Tables,127169,Gray,M ,60.5,26.83,2018-07-26T00:00:00,
314609,26.7468,Perfect,Outdoor Furniture,Beds,141871,Khaki,L,108.9,33.83,2018-09-01T00:00:00,
315744,58.2768,Great,Kitchen and Dining,Spoons,895084,Gray,Re,71.955,,2018-09-02T00:00:00,
313901,40.2597,Perfect,Outdoor Storage,Envelopes,149011,Black,9,76.5,47.61955,2018-08-30T00:00:00,
302964,80.7192,Perfect,Outdoor Furniture,Side Tables,117806,Black,S,121.0,87.93,2018-08-04T00:00:00,
307126,116.4024,Perfect,Outdoor Furniture,Rugs,160224,Khaki,M,198.0,,2018-08-17T00:00:00,
339148,64.8,Perfect,Kitchen and Dining,Forks,129668,Gray,NO,72.0,,2018-11-01T00:00:00,
317953,94.1253,OK,Kids Furniture,Rugs,136633,Blue,L,328.9,148.83,2018-09-10T00:00:00,
311689,42.5661,Great,Outdoor Storage,Shelves,846372,Blue,7.,112.5,55.94105,2018-08-26T00:00:00,
336179,56.0604,Great,Outdoor Storage,Shelves,151322,Black,8,108.0,,2018-10-21T00:00:00,
325268,32.7672,Great,Kitchen and Dining,Spoons,829826,Gray,Re,40.455,,2018-09-23T00:00:00,
296771,27.3234,Perfect,Outdoor Furniture,Desks,158557,Red,M,53.9,,2018-07-21T00:00:00,
298716,44.9172,Perfect,Kids Furniture,Side Tables,131001,Brown,36,76.945,48.93,2018-07-23T00:00:00,
288476,13.6188,Perfect,Furniture,Chairs,119199,Blue,L ,32.945,14.83,2018-07-02T00:00:00,2018-08-25T00:00:00
303076,4.4496,Great,Outdoor Furniture,Dining Tables,132918,Blue,S,13.2,,2018-08-06T00:00:00,
